experiment,target_degradation,image_id,sample_key,full_dice,ablated_dice,full_iou,ablated_iou,full_precision,ablated_precision,full_recall,ablated_recall,full_specificity,ablated_specificity,full_pixel_accuracy,ablated_pixel_accuracy,full_hausdorff_distance,ablated_hausdorff_distance,full_hausdorff_95,ablated_hausdorff_95,dice_contribution,iou_contribution,hd_reduction,hd95_reduction
remove_recognition,all,03_test,03_test_blur_k3,0.5720092072247682,0.4294224354848148,0.40056925445093083,0.2734168914588891,0.8992632196648627,0.34905534732395976,0.41938818950313206,0.5578665693608222,0.991988218273085,0.8225844089171909,0.908566542770692,0.7840178622849725,104.9952379872535,36.89173349139343,47.901978891265635,16.492422502470642,0.14258677173995343,0.12715236299204175,-68.10350449586008,-31.409556388794993
remove_recognition,all,03_test,03_test_blur_k5,0.7288344738065096,0.4188316564048656,0.5733592193842818,0.26488745369930666,0.7704557004912757,0.32354988399071927,0.6914796569968984,0.5936568752660707,0.964867429644111,0.7883385794514652,0.925037766859968,0.7599755456812876,45.12205669071391,38.600518131237564,11.704699910719626,17.0,0.310002817401644,0.30847176568497514,-6.5215385594763475,5.295300089280374
remove_recognition,all,03_test,03_test_blur_k7,0.7240153934332269,0.4042624955203744,0.5674170281578069,0.2533389698402843,0.7844849001029135,0.3093663289668968,0.6722009365687527,0.5831356808368303,0.9685077343510975,0.7779984546854662,0.9253390157136718,0.7496090410097153,58.137767414994535,39.0,14.7648230602334,17.0,0.31975289791285244,0.3140780583175226,-19.137767414994535,2.2351769397665997
remove_recognition,all,03_test,03_test_lowcontrast_alpha04,0.6332997925440068,0.28825306557668384,0.4633787198458434,0.16839700996677742,0.535357990464789,0.18214486243683323,0.77510186705589,0.6905065985525756,0.8852785455375154,0.47126389097754107,0.8692269865811356,0.5032051992008045,33.015148038438355,39.395431207184416,13.892443989449804,18.24828759089466,0.34504672696732297,0.29498170987906597,6.380283168746061,4.355843601444855
remove_recognition,all,03_test,03_test_lowcontrast_alpha06,0.7300486213395416,0.32222118779406606,0.5748634424961964,0.19205224517671163,0.761791439431499,0.21074275650813576,0.7008453445235054,0.684090494435322,0.9626272421321193,0.5630908364922397,0.9244884307149787,0.5807191873369159,38.2099463490856,39.395431207184416,10.295630140987,18.439088914585774,0.40782743354547557,0.38281119731948476,1.1854848580988175,8.143458773598773
remove_recognition,all,03_test,03_test_lowcontrast_alpha08,0.7290257051332135,0.42101914446401184,0.5735959476738468,0.26663980312864277,0.7498473110675368,0.33608445645667434,0.709329197834945,0.5634008392629082,0.9596455110687042,0.8102011501703476,0.9231771121753268,0.7742449950604048,38.118237105091836,39.395431207184416,9.0,17.08800749063506,0.3080065606692017,0.30695614454520403,1.2771941020925794,8.08800749063506
remove_recognition,all,03_test,03_test_mixed_blur5_contrast06,0.7235503896446969,0.3135835669737369,0.5668460264900662,0.18594669788114748,0.7915613033740336,0.20501262508182924,0.6663017697500456,0.6666058505138965,0.9700789769810362,0.5591808795847356,0.9258218999056382,0.574831544299087,55.46169849544819,38.8329756778952,13.0,18.0,0.40996682267095996,0.38089932860891873,-16.62872281755299,5.0
remove_recognition,all,03_test,03_test_mixed_noise15_blur5,0.5877255148115901,0.42682377049180326,0.41615530194414174,0.27131338656523946,0.8795224531846555,0.32186234817813764,0.4413124125767804,0.6333698230249954,0.9896909889494454,0.7724290996209312,0.9097981189667165,0.7521696562661977,96.60745312862771,39.0,42.49058532426231,17.08800749063506,0.16090174431978682,0.1448419153789023,-57.60745312862771,-25.40257783362725
remove_recognition,all,03_test,03_test_mixed_noise15_blur5_contrast06,0.35357768802865197,0.3138201398739582,0.21475516060353605,0.1861130875151718,0.23590661351988937,0.2043322029536912,0.7054673721340388,0.6760931703460439,0.6103318277752138,0.5510342717575619,0.6241920550044966,0.5692540103753649,37.64306044943742,38.8329756778952,18.027756377319946,18.027756377319946,0.03975754815469379,0.02864207308836425,1.189915228457778,0.0
remove_recognition,all,03_test,03_test_mixed_noise15_contrast06,0.5398931485939059,0.32121409302262527,0.36976276638520306,0.19133713935028546,0.5218180786472224,0.20667608680482868,0.5592653408745363,0.7205193699446573,0.9126015733168776,0.5283523731986455,0.8611242784425435,0.5563490410983178,38.3275357934736,38.27531841800928,14.317821063276353,18.24828759089466,0.21867905557128064,0.1784256270349176,-0.05221737546432337,3.9304665276183055
